alert_id,cause,effect,header_text,description_text,route_id,route_key,active_period_start,active_period_end
458650b8-76af-5f3c-b00c-a3a2e2d130be,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Bomaderry and Wollongong,"Saturday 26 and Sunday 27 September
Buses replace trains between Bomaderry and Wollongong.
Trains run between Port Kembla, Wollongong and Bondi Junction, some to a changed timetable.
Buses do not run to the train timetable. If connecting with trains at Wollongong you may need to catch an earlier bus to ensure you meet your train connection.
Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood.
Use trains between Central and Epping or Chatswood.",SCO_1a,4202176109787108346,2026-09-25 16:00:00+00:00,2026-09-27 16:00:25+00:00
7a1297c1-0f7c-5fc3-95c7-fd1e7b580d1a,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Saturday 26 and Sunday 27 September
Buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable and stopping pattern between Leppington and the City via Regents Park, and between Schofields and Olympic Park.",CMB_2d,-1209867813534204200,2026-09-25 16:00:00+00:00,2026-09-27 16:00:39+00:00
039b54e3-bd3b-5f93-b4c1-9fa68ae248a8,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and stopping pattern between Leppington and the City.
You may need to change trains if travelling to Inner West stations.",BNK_1c,-6876273115546089350,2026-09-25 16:00:00+00:00,2026-09-27 16:00:47+00:00
039b54e3-bd3b-5f93-b4c1-9fa68ae248a8,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and stopping pattern between Leppington and the City.
You may need to change trains if travelling to Inner West stations.",T3_1a,-7189270326134903042,2026-09-25 16:00:00+00:00,2026-09-27 16:00:47+00:00
039b54e3-bd3b-5f93-b4c1-9fa68ae248a8,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and stopping pattern between Leppington and the City.
You may need to change trains if travelling to Inner West stations.",T3_1c,-1482151186623865843,2026-09-25 16:00:00+00:00,2026-09-27 16:00:47+00:00
2ded9af6-6f3d-5fb4-b035-a8aa19c29de9,MAINTENANCE,MODIFIED_SERVICE,T1 North Shore Line: Buses replace trains between Hornsby and Milsons Point. Use metro services between Chatswood and the City,"Monday 28 and Tuesday 29 September
Nightly from 9:20PM to 1:30AM, buses replace trains from Hornsby to Milsons Point.
Nightly from 9:50PM to 1:30AM, buses replace trains from Milsons Point to Hornsby.
Use metro services between Chatswood and the City.",NSN_2a,9187031006395744173,2026-09-28 11:20:00+00:00,2026-09-28 15:30:00+00:00
ec6e4c02-fc7d-51ab-8e57-8dcf792d6c6f,MAINTENANCE,MODIFIED_SERVICE,T1 Western Line: Buses replace trains between Emu Plains and St Marys,"Monday 28 and Tuesday 29 September
Nightly from 9:40PM to 4AM, buses replace trains between Emu Plains and St Marys.
Trains run between St Marys and Central, platforms 1-14 only.
Trackwork also affects T1 North Shore Line trains. Use metro services to Victoria Cross, Crows Nest or Chatswood, then change for replacement buses.
Tuesday and Wednesday, buses replace the 03:09 and 03:47 Emu Plains to the City trains from Emu Plains to St Marys.",WST_2d,-6255990460352317300,2026-09-28 11:40:00+00:00,2026-09-28 18:00:00+00:00
ee0d0ca9-7e69-5d24-9b92-c84f13f8126b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Trains run to a changed timetable and stopping pattern
 
Wednesday 30 September
From 10:30PM to 1:30AM, Inner West trains run between Ashfield and the City Circle only.
Leppington trains do not stop at Ashfield or Newtown.
T1 Western Line trains make extra stops at Homebush and Burwood. T9 Northern Line trains make extra stops at Croydon and Ashfield.
You may need to change trains to continue your journey.",IWL_2c,-7246217427817351284,2026-09-30 12:30:02+00:00,2026-09-30 15:30:00+00:00
669c9f49-5476-55f3-a619-192e1e529f0d,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Wednesday 30 September
From 10:20PM to 1:30AM, trains run to a changed timetable between Liverpool and Lidcombe only. Change trains at Lidcombe to continue your journey.
Inner West trains run between Ashfield and the City Circle.
T1 Western Line trains run between Lidcombe and the City, making extra stops at Homebush and Burwood.
T9 Northern Line trains make extra stops at Croydon and Ashfield.",BNK_2f,-4213221836035426102,2026-09-30 12:20:00+00:00,2026-09-30 15:30:26+00:00
6d45fcc6-a371-5981-aec1-119ae204ddf0,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and reduced frequency,"Saturday 3 October
From 9:30AM to 1PM, trains run to a changed timetable and reduced frequency, every 30 minutes.​",T6_2a,-5911806343721876623,2026-10-02 23:30:00+00:00,2026-10-03 03:00:58+00:00
77a58cd0-8ce8-5e8d-8c92-db8cbf4b7826,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Sunday 4 October
From 5:30AM to 9:40AM, buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable between Leppington and the City via Regents Park.",IWL_2g,4132240000327817005,2026-10-03 18:30:00+00:00,2026-10-03 22:40:00+00:00
b2e90342-af67-50e3-a804-329d980f269b,MAINTENANCE,MODIFIED_SERVICE,Extra trains run between Leppington and the City via Regents Park,"Sunday 4 October
From 5:30AM to 9:40AM, extra trains run between Leppington and the City via Regents Park.",BNK_2d,-669550999481604271,2026-10-03 18:30:00+00:00,2026-10-03 22:40:03+00:00
d9e7ac87-a2d6-55d4-a9ef-62efa975f42b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 3 October
From 9:30AM to 1PM, trains run to a changed timetable between Liverpool and Lidcombe, and between Homebush and the City only.
You may need to change trains to continue your journey.
T1 Western and T2 Leppington Line trains run between Lidcombe and the City.",T3_2b,-923579374989113359,2026-10-03 11:30:00+00:00,2026-10-04 02:00:04+00:00
dcf27602-c9ca-5554-b0d8-65d342dc6e9e,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Rhodes and Ashfield or Central,"Monday 5 October
From 6:00PM to 2:00AM, buses replace trains between Rhodes and Ashfield. 
Use metro services between Epping and the City.
Trains run to a changed timetable between Hornsby and Rhodes, and between Ashfield and the City.",NTH_1a,8283204442033751644,2026-10-05 07:00:00+00:00,2026-10-05 15:00:21+00:00
cbec43e6-b4dd-55dc-93a8-c2fd507d9bd8,MAINTENANCE,MODIFIED_SERVICE,T1 Western Line: Buses replace trains between Olympic Park and Ashfield or Central,"Monday 5 October
From 6PM to 2AM, buses replace trains between Olympic Park and Ashfield. Express buses also run between Olympic Park and Central.
Replacement buses do not leave from Lidcombe.
Trains run to a changed timetable between:
- Penrith and Olympic Park
- Richmond and Liverpool
- Ashfield and the City, continuing to T1 North Shore Line stations.
You may need to change services to continue your journey.",WST_2d,-6255990460352317300,2026-10-05 07:00:00+00:00,2026-10-05 15:00:28+00:00
2296d332-0849-557b-9655-7b386b02a419,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Olympic Park and Ashfield or Central,"Monday 5 October
From 6:00PM to 2:00AM, buses replace trains between Olympic Park and Ashfield. Express buses also run between Olympic Park and Central.
Replacement buses do not leave from Lidcombe.
Trains run to a changed timetable between:
- Leppington and Olympic Park
- Glenfield and the City via the Airport
- Ashfield and the City, continuing to T1 North Shore Line stations.",IWL_2d,-8761173739318814829,2026-10-05 07:00:00+00:00,2026-10-05 15:00:44+00:00
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,IWL_2d,-8761173739318814829,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,BMT_2,2347072026132267080,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,T3_1d,6228501476923438915,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,OLY_1b,-3865546843487294607,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,APS_1d,3077076688999136044,2026-08-30 19:08:43+00:00,
aa8dc13b-cf94-5605-888d-0fe6a081cf8b,UNKNOWN_CAUSE,UNKNOWN_EFFECT,"Station Update - Bexley North, Kingsgrove, Lisarow and more",The warning tactiles are missing on some sections of the platform. Repairs have been arranged.  Please use caution and take care,APS_1g,-8457744376016795793,2026-08-30 19:08:43+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",IWL_2i,-4396571606196770016,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",ESI_2e,6893476243656098456,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.4202,7565339224718056006,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.6402,-3859249259102205070,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.T.SHL,9008719775223620732,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",IWL_1a,-460769293585121233,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",CCN_1b,-5236434750823934246,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",CCN_1c,7107036069782603127,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",SCO_1b,-3539652250674250885,2026-08-06 00:30:06+00:00,
7e669567-64e5-5fec-83a2-7332090518c3,UNKNOWN_CAUSE,UNKNOWN_EFFECT,Station Update - Central,"From Sunday to Thursday, between 10pm and 5am, ceiling installation works will take place in the pedestrian tunnel between platforms 4 and 11 and the lower concourse.
 - During this time, the Redfern end stairs on Platforms 4 to 11 will be closed.
 - Customer will need to use the City end of the platform to exit via the Grand Concourse.
 - If you need assistance, ask station staff or call 9379 1777.",4T.C.4323,-8175777755711304854,2026-08-06 00:30:06+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Trains are not running between Granville and Cabramatta and will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",CMB_1b,-2936976510359900114,2026-09-17 07:05:59+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Trains are not running between Granville and Cabramatta and will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",CMB_1c,3823480081110772338,2026-09-17 07:05:59+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Most trains will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",IWL_1e,2161230079104197071,2026-09-17 06:50:04+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Most trains will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",IWL_1h,6999377604685702146,2026-09-17 06:50:04+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. Trains will be stopping at different platforms. Stops may change at short notice. 

Most trains will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. We are trying to arrange replacement buses.  Please delay travel if possible or use other transport.  Well update you when we have more information. Customers should plan ahead and allow plenty of extra travel time.

For service updates, please check transport apps, information screens and listen to announcements.",CMB_2b,299721892419967497,2026-09-17 06:50:04+00:00,
e8f62d25-979f-56f6-8f2f-dfda63c1b7b8,MAINTENANCE,UNKNOWN_EFFECT,"Cumberland Line, Leppington & Inner West Line","Allow extra travel time between Granville and Cabramatta due to urgent track repairs at Granville. Repair crews are on site and working to restore train services as soon as possible. 

Most trains will be diverted via Sefton to provide regular service. Customers travelling between Granville and Cabramatta via Merrylands are advised to consider catching nearby public transport services to continue their journey. Trains will be stopping at different platforms. Stops may change at short notice. . 

For service updates, please check transport apps, information screens and listen to announcements.",IWL_1f,1221224009602693160,2026-09-17 06:37:33+00:00,
b961cac8-0a10-51fd-96b1-9fe939e887d3,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Leppington and Fairfield,"Wednesday 16 and Thursday 17 September
Nightly from 9:40PM to 1:30AM, buses replace trains between Leppington and Fairfield.
Trains run to a changed timetable between Fairfield and the City via Granville, and between Glenfield and the City via the Airport.
Some Inner West trains run to a changed timetable between Olympic Park or Homebush and the City.
Buses also replace T3 Liverpool & Inner West Line trains between Liverpool and Lidcombe.",IWL_2c,-7246217427817351284,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
b961cac8-0a10-51fd-96b1-9fe939e887d3,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Leppington and Fairfield,"Wednesday 16 and Thursday 17 September
Nightly from 9:40PM to 1:30AM, buses replace trains between Leppington and Fairfield.
Trains run to a changed timetable between Fairfield and the City via Granville, and between Glenfield and the City via the Airport.
Some Inner West trains run to a changed timetable between Olympic Park or Homebush and the City.
Buses also replace T3 Liverpool & Inner West Line trains between Liverpool and Lidcombe.",IWL_2h,-5042242428352878110,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
b961cac8-0a10-51fd-96b1-9fe939e887d3,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Leppington and Fairfield,"Wednesday 16 and Thursday 17 September
Nightly from 9:40PM to 1:30AM, buses replace trains between Leppington and Fairfield.
Trains run to a changed timetable between Fairfield and the City via Granville, and between Glenfield and the City via the Airport.
Some Inner West trains run to a changed timetable between Olympic Park or Homebush and the City.
Buses also replace T3 Liverpool & Inner West Line trains between Liverpool and Lidcombe.",IWL_2j,-1303612948344505806,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
b961cac8-0a10-51fd-96b1-9fe939e887d3,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Leppington and Fairfield,"Wednesday 16 and Thursday 17 September
Nightly from 9:40PM to 1:30AM, buses replace trains between Leppington and Fairfield.
Trains run to a changed timetable between Fairfield and the City via Granville, and between Glenfield and the City via the Airport.
Some Inner West trains run to a changed timetable between Olympic Park or Homebush and the City.
Buses also replace T3 Liverpool & Inner West Line trains between Liverpool and Lidcombe.",IWL_1a,-460769293585121233,2026-09-16 11:40:00+00:00,2026-09-16 15:30:00+00:00
6d17c60f-f62e-519a-96dd-cea7953b1650,MAINTENANCE,MODIFIED_SERVICE,Buses replace the all-stations trains between Wolli Creek and Revesby,"Sunday 20 September
From 8:40AM to 3PM, buses replace the all-stations trains between Wolli Creek and Revesby.
Express trains continue to run but do not stop at stations between Padstow and Turrella.",APS_1d,3077076688999136044,2026-09-19 22:40:00+00:00,2026-09-20 05:00:07+00:00
d1248b74-e85c-5df1-9976-c3d6a76a783c,MAINTENANCE,MODIFIED_SERVICE,T1 North Shore Line: Buses replace trains between Hornsby and Milsons Point. Use metro services between Chatswood and the City,"Saturday 19 and Sunday 20 September
Buses replace trains between Hornsby and Milsons Point, also stopping at Crows Nest and Victoria Cross metro stations.
Use metro services between Chatswood and the City, or ferry services between Milsons Point and Circular Quay.
T9 Northern Line trains run between Berowra and Central, platforms 1-14 only.
On Sunday, some late-night buses run between T1 North Shore Line stations and Wynyard.",NSN_1a,4622583836084576750,2026-09-18 16:00:00+00:00,2026-09-20 16:00:27+00:00
d1248b74-e85c-5df1-9976-c3d6a76a783c,MAINTENANCE,MODIFIED_SERVICE,T1 North Shore Line: Buses replace trains between Hornsby and Milsons Point. Use metro services between Chatswood and the City,"Saturday 19 and Sunday 20 September
Buses replace trains between Hornsby and Milsons Point, also stopping at Crows Nest and Victoria Cross metro stations.
Use metro services between Chatswood and the City, or ferry services between Milsons Point and Circular Quay.
T9 Northern Line trains run between Berowra and Central, platforms 1-14 only.
On Sunday, some late-night buses run between T1 North Shore Line stations and Wynyard.",NSN_2a,9187031006395744173,2026-09-18 16:00:00+00:00,2026-09-20 16:00:27+00:00
57854255-0585-5e83-b4c1-59b55fd72731,MAINTENANCE,MODIFIED_SERVICE,You may need to change trains at Granville to continue your journey,"Tuesday 22 and Wednesday 23 September
Nightly from 11:50PM to 1:30AM, trains run to a changed timetable between Richmond or Leppington and Olympic Park. Some trains start and end at Granville.
You may need to change trains at Granville to continue your journey.",CMB_2d,-1209867813534204200,2026-09-22 13:50:00+00:00,2026-09-22 15:30:00+00:00
561e24bf-423a-52ba-83a5-ee081376535d,MAINTENANCE,MODIFIED_SERVICE,Sydney Metro trackwork may affect how you travel. Metro services do not run between Chatswood and Sydenham,"Saturday 26 and Sunday 27 September
Sydney Metro trackwork may affect how you travel. Metro services do not run between Chatswood and Sydenham.
Use trains between Epping or Chatswood, the City and Sydenham.",NTH_2a,8355324188916703396,2026-09-25 16:00:00+00:00,2026-09-26 16:00:24+00:00
f412b473-65bf-5133-8c12-5b4d2d09865b,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and reduced frequency,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and reduced frequency, every 30 minutes.",T6_2b,8595034154199357049,2026-09-25 16:00:00+00:00,2026-09-27 16:00:03+00:00
ac845045-d0c0-5a48-bdc9-40b302357093,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Saturday 26 and Sunday 27 September
Buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable and stopping pattern between Leppington and the City via Regents Park.
Change at:
- Cabramatta for buses to Canley Vale, Fairfield, Yennora, Guildford and Merrylands, or
- Lidcombe for trains towards Granville or T1 Western Line stations.",IWL_1d,7284748182596493165,2026-09-25 16:00:00+00:00,2026-09-27 16:00:19+00:00
a8c4b063-061e-5050-bdde-9f94fc8dce91,MAINTENANCE,MODIFIED_SERVICE,Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood,"Saturday 26 and Sunday 27 September
Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood.
Use trains between Sydenham, the City and Chatswood.",ESI_2e,6893476243656098456,2026-09-25 16:00:00+00:00,2026-09-27 16:00:24+00:00
a8c4b063-061e-5050-bdde-9f94fc8dce91,MAINTENANCE,MODIFIED_SERVICE,Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood,"Saturday 26 and Sunday 27 September
Sydney Metro trackwork may affect how you travel. Metro services do not run between Sydenham and Chatswood.
Use trains between Sydenham, the City and Chatswood.",ESI_2f,-5513635247768088831,2026-09-25 16:00:00+00:00,2026-09-27 16:00:24+00:00
7a1297c1-0f7c-5fc3-95c7-fd1e7b580d1a,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Cabramatta and Granville,"Saturday 26 and Sunday 27 September
Buses replace trains between Cabramatta and Granville.
Trains run to a changed timetable and stopping pattern between Leppington and the City via Regents Park, and between Schofields and Olympic Park.",CMB_2b,299721892419967497,2026-09-25 16:00:00+00:00,2026-09-27 16:00:39+00:00
039b54e3-bd3b-5f93-b4c1-9fa68ae248a8,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and stopping pattern between Leppington and the City.
You may need to change trains if travelling to Inner West stations.",BNK_2a,655547182426901944,2026-09-25 16:00:00+00:00,2026-09-27 16:00:47+00:00
039b54e3-bd3b-5f93-b4c1-9fa68ae248a8,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 26 and Sunday 27 September
Trains run to a changed timetable and stopping pattern between Leppington and the City.
You may need to change trains if travelling to Inner West stations.",BNK_1h,-6917538048992148610,2026-09-25 16:00:00+00:00,2026-09-27 16:00:47+00:00
3926e2a1-cf79-532a-a7c8-0787fb3006a2,MAINTENANCE,MODIFIED_SERVICE,Trains run to a changed timetable and stopping pattern,"Saturday 26 and Sunday 27 September
Trains may run to a changed timetable due to trackwork between Blacktown and Lidcombe.
Some trains between Bathurst and Lithgow also run to a changed timetable.",BMT_2,2347072026132267080,2026-09-25 16:00:00+00:00,2026-09-27 16:00:52+00:00
b2682c57-646a-5eb3-aad0-0dbfc88f6491,MAINTENANCE,MODIFIED_SERVICE,Some trains make extra stops at Croydon and Ashfield,"Wednesday 30 September
From 10:30PM to 1:30AM, some trains make extra stops at Croydon and Ashfield.",NTH_1a,8283204442033751644,2026-09-30 12:30:00+00:00,2026-09-30 15:30:01+00:00
32531557-1c2e-5a29-a8a1-9871eb185350,MAINTENANCE,MODIFIED_SERVICE,Buses replace trains between Central and Bondi Junction. Trains do not stop at Wolli Creek,"Wednesday 30 September and Thursday 1 October
Nightly from 9:50PM to 1:30AM, buses replace trains between Central and Bondi Junction, but do not stop at Martin Place.
Most trains run to a changed timetable between Cronulla, Waterfall and the City Circle, with some making extra stops at St Peters and Erskineville.
Nightly from 10:10PM to 1:30AM, trains do not stop at Wolli Creek but make an extra stop at Arncliffe.
Buses run between Sydenham, Wolli Creek and Arncliffe.
Change at Arncliffe or Sydenham for a bus to Wolli Creek or change at Central for a T8 Airport & South Line train if you have luggage or accessibility needs.",ESI_2f,-5513635247768088831,2026-09-30 11:50:00+00:00,2026-09-30 15:30:00+00:00
