stop_key,stop_id,stop_name,stop_lat,stop_lon,parent_station
7098347952010800944,228330,Fassifern Station,-32.9857881963,151.581250936,
-8380702314981354408,2283231,Fassifern Station Platform 1,-32.985493,151.581058,228330
7043891849206051533,2283232,Fassifern Station Platform 2,-32.985552,151.580926,228330
4352398489737912216,277310,Glenbrook Station,-33.7690043711,150.620834198,
2303707891186182749,277371,Glenbrook Station Platform 1,-33.76908,150.620952,277310
5750275029793367300,277372,Glenbrook Station Platform 2,-33.769147,150.620919,277310
2396062747586020255,24221,Gloucester Station,-32.0047659971,151.966735003,
-8062837161647338335,242142,Gloucester Station Platform 1,-32.004626,151.966943,24221
-401743255906189288,23801,Gunnedah Station,-30.979375997,150.247996,
-733525570105698624,238074,Gunnedah Station Platform 1,-30.979244,150.24786,23801
-3010046338850835014,216710,Glenfield Station,-33.9723682746,150.89280722,
-7347023239969974439,216761,Glenfield Station Platform 1,-33.972016,150.893167,216710
3866846276457947761,216762,Glenfield Station Platform 2,-33.972049,150.893215,216710
3530997658741324356,216763,Glenfield Station Platform 3,-33.972114,150.893298,216710
-2025587412330665421,216765,Glenfield Station Platform 4,-33.972144,150.893339,216710
2577878626279369275,258010,Goulburn Station,-34.7584619126,149.719274414,
-4215070570825713297,258051,Goulburn Station Platform 1,-34.75815,149.719424,258010
-4337461455385190607,258052,Goulburn Station Platform 2,-34.757927,149.719752,258010
-5126923180587422422,258053,Goulburn Station Platform 3,-34.757957,149.719798,258010
-3095541947929814959,216110,Guildford Station,-33.8545056996,150.984361016,
-1517232823452845431,2161251,Guildford Station Platform 1,-33.854291,150.984443,216110
5681853388507028000,2161252,Guildford Station Platform 2,-33.85437,150.984518,216110
1591778195900252955,25811,Gunning Station,-34.7796910132,149.261031047,
-4232790151440656598,258128,Gunning Station Platform 1,-34.779791,149.26126,25811
-4245897116525681373,258125,Gunning Station Platform 2,-34.779728,149.261197,25811
-5717520399508692662,253420,Gerringong Station,-34.7448859448,150.817507777,
-7507059286225273372,253481,Gerringong Station Platform 1,-34.744693,150.817658,253420
-3204840489185060928,225040,Gosford Station,-33.423882608,151.341710916,
6624991143862136785,2250791,Gosford Station Platform 1,-33.423501,151.341781,225040
6091480518091113241,2250792,Gosford Station Platform 2,-33.423589,151.341616,225040
7702210253278732611,2250793,Gosford Station Platform 3,-33.42357,151.341523,225040
4133800568570568701,201710,Green Square Station,-33.9060625915,151.202474466,
8116839606302592422,2015111,Green Square Station Platform 1,-33.906068,151.202532,201710
6399282986097084414,2015112,Green Square Station Platform 2,-33.906111,151.202616,201710
4082835647739732964,207210,Gordon Station,-33.7560086417,151.154528026,
2405703856655622994,207261,Gordon Station Platform 1,-33.755683,151.154356,207210
-2552093863831751754,207262,Gordon Station Platform 2,-33.755706,151.154235,207210
-8189528268114724594,207263,Gordon Station Platform 3,-33.755732,151.154179,207210
3063125393198323870,28311,Geurie Station,-32.3982772671,148.830581443,
1181761542267577072,283111,Geurie Station Platform 1,-32.397877,148.830493,28311
-3518989014276438958,26801,Griffith Station,-34.2868199956,146.047734002,
-6123891492400151296,268058,Griffith Station Platform 1,-34.286771,146.047983,26801
-6387048541376204571,233410,Greta Station,-32.6866221501,151.384089532,
-496388269760337095,233461,Greta Station Platform 1,-32.686743,151.384206,233410
2886515947477107119,233462,Greta Station Platform 2,-32.686765,151.3841,233410
7071872659347472031,214240,Granville Station,-33.833175985,151.012494676,
492133320578950194,2142321,Granville Station Platform 1,-33.832823,151.012208,214240
8048208835776358690,2142322,Granville Station Platform 2,-33.832867,151.012169,214240
4883948402622930005,2142323,Granville Station Platform 3,-33.832961,151.012092,214240
-6881890451685034140,2142324,Granville Station Platform 4,-33.833017,151.012038,214240
-3317568876066128551,222710,Gymea Station,-34.0348929402,151.085476628,
-3565030001349401117,2227101,Gymea Station Platform 1,-34.034932,151.085435,222710
-4219429803445836875,2227102,Gymea Station Platform 2,-34.03485,151.085439,222710
3378095994527604890,230310,Hamilton Station,-32.9187134779,151.748872231,
-4188665324499107382,2303151,Hamilton Station Platform 1,-32.918573,151.748574,230310
-6958619773406275623,2303152,Hamilton Station Platform 2,-32.918347,151.748455,230310
968285689892122296,25871,Harden Station,-34.5533494656,148.371322031,
-8647721073424580849,25875,Harden Station Platform 1,-34.553589,148.371559,25871
-4464085945803201387,25876,Harden Station Platform 2,-34.553691,148.371483,25871
3237015619525374690,207720,Hornsby Station,-33.7028012445,151.098494013,
5934731588982600981,2077301,Hornsby Station Platform 1,-33.703242,151.098596,207720
-8238392344119364974,2077302,Hornsby Station Platform 2,-33.703217,151.09847,207720
2009290595935991793,2077303,Hornsby Station Platform 3,-33.703214,151.098425,207720
-8109062943416768923,2077304,Hornsby Station Platform 4,-33.703153,151.098318,207720
1821911624841613760,2077305,Hornsby Station Platform 5,-33.703142,151.09825,207720
-614852171387290873,223320,Heathcote Station,-34.0882366141,151.008002409,
3780271777343336871,2233281,Heathcote Station Platform 1,-34.087896,151.008255,223320
5076508847195848498,2233282,Heathcote Station Platform 2,-34.087948,151.008328,223320
-4288119254662926609,242040,Hilldale Station,-32.5045037848,151.649767834,
-3306646514714495908,242071,Hilldale Station Platform 1,-32.504566,151.649737,242040
2968187633243421197,250810,Helensburgh Station,-34.1768698817,150.994824856,
-3119105483601997636,2508161,Helensburgh Station Platform 1,-34.177028,150.994495,250810
2512705171789316978,2508162,Helensburgh Station Platform 2,-34.176954,150.994478,250810
514055651431458934,217310,Holsworthy Station,-33.9632095726,150.956894588,
3685960514656409399,217391,Holsworthy Station Platform 1,-33.963165,150.956706,217310
-4951170100544164659,217392,Holsworthy Station Platform 2,-33.963224,150.956705,217310
7664853903750082684,214010,Homebush Station,-33.8667398779,151.086441327,
-8607721682470479010,214072,Homebush Station Platform 2,-33.866647,151.086455,214010
-7636573481150239882,214073,Homebush Station Platform 3,-33.86674,151.086407,214010
4873211797596941675,214074,Homebush Station Platform 4,-33.86679,151.086382,214010
1415827108362131456,214075,Homebush Station Platform 5,-33.866856,151.086272,214010
5559968963547238181,214076,Homebush Station Platform 6,-33.866898,151.086242,214010
7743567483893141401,214077,Homebush Station Platform 7,-33.867062,151.08634,214010
-9074119503358526388,215010,Harris Park Station,-33.8232600239,151.007638745,
1206440550424753901,2150401,Harris Park Station Platform 1,-33.823553,151.007697,215010
7867227525348948206,2150402,Harris Park Station Platform 2,-33.823548,151.007658,215010
4585453984912163241,2150403,Harris Park Station Platform 3,-33.823522,151.007535,215010
-7728407959600338740,2150404,Harris Park Station Platform 4,-33.823509,151.007481,215010
1618808966691309737,219310,Hurlstone Park Station,-33.9104222503,151.132092512,
418210902202846678,2193121,Hurlstone Park Station Platform 1,-33.910297,151.132225,219310
-8376795618773862056,2193122,Hurlstone Park Station Platform 2,-33.91038,151.132293,219310
-3739058369794800323,208310,Hawkesbury River Station,-33.5467883528,151.226510364,
8427169267051637749,208341,Hawkesbury River Station Platform 1,-33.546948,151.22652,208310
-6050211025501503354,208342,Hawkesbury River Station Platform 2,-33.546904,151.226463,208310
-1810239654036240049,232010,High Street Station,-32.7414490049,151.56368931,
4122636026788789917,2320301,High Street Station Platform 1,-32.741429,151.563958,232010
-1992279923229733592,2320302,High Street Station Platform 2,-32.741487,151.563955,232010
77779129038786554,26581,Henty Station,-35.5178859991,147.035370997,
1816715991090178110,26583,Henty Station Platform 1,-35.517624,147.035359,26581
5214107545339167095,222010,Hurstville Station,-33.9674535563,151.102757149,
-3480679976160724994,2220361,Hurstville Station Platform 1,-33.967361,151.102831,222010
-6283456432802951536,2220362,Hurstville Station Platform 2,-33.967468,151.102764,222010
1378952111334263434,2220363,Hurstville Station Platform 3,-33.967517,151.102719,222010
-5207432050937040547,2220364,Hurstville Station Platform 4,-33.967616,151.102657,222010
7689762708151340870,232210,Hexham Station,-32.8294702879,151.684417076,
3896571966511981800,2322231,Hexham Station Platform 1,-32.828968,151.68422,232210
3819287482765059783,2322232,Hexham Station Platform 2,-32.828979,151.684169,232210
4952047348437202807,277910,Hazelbrook Station,-33.7239735131,150.454603767,
-6782094359421297934,277941,Hazelbrook Station Platform 1,-33.723749,150.454246,277910
-240685897190665279,277942,Hazelbrook Station Platform 2,-33.723777,150.454213,277910
8424381669690396452,256510,Ingleburn Station,-33.9970796954,150.864920489,
-6785468926781081616,2565651,Ingleburn Station Platform 1,-33.997302,150.864699,256510
6641117455509534858,2565652,Ingleburn Station Platform 2,-33.997371,150.864784,256510
-1154951040151094435,28782,Ivanhoe Station,-32.9143040037,144.311759002,
3730243471287673728,28785,Ivanhoe Station Platform 1,-32.914319,144.311657,28782
7662794197267408244,222620,Jannali Station,-34.0161286564,151.064664482,
8242984005306792984,2226111,Jannali Station Platform 1,-34.015797,151.064538,222620
2836247165269935309,2226112,Jannali Station Platform 2,-34.016075,151.064711,222620
128565378385522898,26631,Junee Station,-34.8702599603,147.583766044,
5841106658092049649,266348,Junee Station Platform 3,-34.870434,147.583848,26631
-7971584080962224884,278020,Katoomba Station,-33.7115734375,150.311160201,
-4918980453704670690,2780201,Katoomba Station Platform 1,-33.711959,150.311584,278020
-6079045902917181400,2780202,Katoomba Station Platform 2,-33.712045,150.311537,278020
7871622233650535069,24391,Kendall Station,-31.6354040011,152.706288001,
-1885701883808349068,243927,Kendall Station Platform 1,-31.635274,152.706453,24391
8045441607543029087,24401,Kempsey Station,-31.0768519953,152.833041003,
-8689467695340882911,244086,Kempsey Station Platform 1,-31.077043,152.832885,24401
6146877039175854816,220810,Kingsgrove Station,-33.9406360222,151.100483923,
-6198597879138005252,2208141,Kingsgrove Station Platform 1,-33.940504,151.100661,220810
7358732912277179819,2208142,Kingsgrove Station Platform 2,-33.940561,151.100689,220810
4914309946006634635,201110,Kings Cross Station,-33.8745409123,151.222334239,
-2222922355244971541,201171,Kings Cross Station Platform 1,-33.874341,151.221858,201110
5283802069566271788,201172,Kings Cross Station Platform 2,-33.874293,151.221894,201110
2322056610421580249,253330,Kiama Station,-34.6725177846,150.854694705,
8892766573855646026,2533211,Kiama Station Platform 1,-34.672516,150.854614,253330
-8588484290905149023,2533212,Kiama Station Platform 2,-34.672562,150.854686,253330
-6576153818558649110,207110,Killara Station,-33.7654089903,151.161647368,
-1406341277626263536,207191,Killara Station Platform 1,-33.76558,151.16181,207110
-8021387233322566415,207192,Killara Station Platform 2,-33.765615,151.161736,207110
3846222604671177128,253010,Kembla Grange Station,-34.4702183585,150.817340679,
3199054604704512731,2526161,Kembla Grange Station Platform 1,-34.470141,150.817572,253010
6433027430252031831,221710,Kogarah Station,-33.9621493059,151.132641462,
4641387259053275132,2217191,Kogarah Station Platform 1,-33.962702,151.132252,221710
1118792010526155384,2217192,Kogarah Station Platform 2,-33.962566,151.132439,221710
1882759412779683366,2217193,Kogarah Station Platform 3,-33.962582,151.132486,221710
6260316331497457735,2217194,Kogarah Station Platform 4,-33.962806,151.132586,221710
8664021747055761998,23521,Kootingal Station,-31.0587310035,151.056154002,
1179760937457493662,23528,Kootingal Station Platform 1,-31.058661,151.056323,23521
6492751719921968083,223230,Kirrawee Station,-34.0350153507,151.071315329,
-7507058161649240372,2232271,Kirrawee Station Platform 1,-34.034995,151.071591,223230
3498701763899896230,2232272,Kirrawee Station Platform 2,-34.034934,151.071587,223230
1531010678418094462,228910,Kotara Station,-32.9413962736,151.69849332,
-3149729460281711852,2289341,Kotara Station Platform 1,-32.941597,151.697952,228910
-7089916589314454996,2289342,Kotara Station Platform 2,-32.941549,151.697928,228910
3510989490998485256,274720,Kingswood Station,-33.7582512003,150.719823595,
-2125918043849023823,2747361,Kingswood Station Platform 1,-33.758235,150.720028,274720
-8736486477011362501,2747362,Kingswood Station Platform 2,-33.758327,150.720008,274720
-5323812267946705239,225620,Koolewong Station,-33.4669744157,151.318655022,
889366507356750691,2256451,Koolewong Station Platform 1,-33.466265,151.318519,225620
2255533403479074051,2256452,Koolewong Station Platform 2,-33.466273,151.318416,225620
4285455625708729649,24741,Kyogle Station,-28.6201850011,153.001284003,
-8566541606154623937,247426,Kyogle Station Platform 1,-28.620306,153.001276,24741
-5285612077881903791,219510,Lakemba Station,-33.9201269921,151.075955497,
-717665004765944395,2195131,Lakemba Station Platform 1,-33.920042,151.075947,219510
4319820788860936490,2195132,Lakemba Station Platform 2,-33.920111,151.075971,219510
-863977382751999807,275030,Lapstone Station,-33.773697882,150.642796628,
9082468520499401412,277381,Lapstone Station Platform 1,-33.773509,150.642742,275030
4531506200413837868,2750502,Lapstone Station Platform 2,-33.773419,150.642839,275030
-6869806737021250834,278310,Lawson Station,-33.7191448467,150.429824445,
3745378415091696520,278331,Lawson Station Platform 1,-33.719067,150.429858,278310
7110827612088687853,278332,Lawson Station Platform 2,-33.719119,150.42989,278310
154024158612796481,214110,Lidcombe Station,-33.8638893463,151.045389501,
3687435592522817353,2141316,Lidcombe Station Platform 0,-33.864169,151.046855,214110
-8381759690622684572,2141311,Lidcombe Station Platform 1,-33.863602,151.045066,214110
-2514855566074434979,2141312,Lidcombe Station Platform 2,-33.863678,151.044974,214110
-8700746789897578729,2141313,Lidcombe Station Platform 3,-33.863742,151.044951,214110
-4369275958119240400,2141314,Lidcombe Station Platform 4,-33.863838,151.044898,214110
-6628296758623141852,2141315,Lidcombe Station Platform 5,-33.863886,151.044872,214110
-7542823988012302447,207010,Lindfield Station,-33.7751854637,151.16911057,
9127642123165832803,2070141,Lindfield Station Platform 1,-33.775391,151.169294,207010
4565490007215664197,2070142,Lindfield Station Platform 2,-33.775432,151.169184,207010
2300098939432968099,2070143,Lindfield Station Platform 3,-33.775455,151.169119,207010
-1657959413975576803,217933,Leppington Station,-33.9544,150.8081,
890494631275199214,217934,Leppington Station Platform 1,-33.954334,150.808237,217933
8265713714560738647,217935,Leppington Station Platform 2,-33.954407,150.808214,217933
-8853399511604109017,217936,Leppington Station Platform 3,-33.954506,150.808197,217933
4458179205450710602,217937,Leppington Station Platform 4,-33.954581,150.808169,217933
6930837690926139808,27051,Leeton Station,-34.5543280018,146.397658997,
-7789760430239406048,27054,Leeton Station Platform 1,-34.554525,146.397744,27051
4105552854126594342,204920,Lewisham Station,-33.8932785316,151.147272514,
-7119851964929319940,204981,Lewisham Station Platform 1,-33.893278,151.147459,204920
-6374804986212534679,204982,Lewisham Station Platform 2,-33.893363,151.147393,204920
7321209457694649541,223220,Loftus Station,-34.0451383359,151.051320009,
3731880902321079604,2232281,Loftus Station Platform 1,-34.045169,151.051227,223220
6234760950908674113,2232282,Loftus Station Platform 2,-34.045204,151.051366,223220
1454568164007438852,277820,Linden Station,-33.7150023114,150.505264058,
6816452819799660218,277871,Linden Station Platform 1,-33.714895,150.505333,277820
7880124208405357719,277872,Linden Station Platform 2,-33.714955,150.505325,277820
-3801582102818338904,217020,Liverpool Station,-33.9251096928,150.927054186,
-6774827531312057536,2170821,Liverpool Station Platform 1,-33.924742,150.927285,217020
1195745692043831597,2170822,Liverpool Station Platform 2,-33.924789,150.927394,217020
-6827809139199133824,2170823,Liverpool Station Platform 3,-33.924805,150.927424,217020
-7055428573271396896,2170824,Liverpool Station Platform 4,-33.9253480922,150.9273084725,217020
-8690923581636941143,232110,Lochinvar Station,-32.7207200449,151.449086505,
-3642806684630251375,2321161,Lochinvar Station Platform 1,-32.720457,151.450273,232110
-3130198934505372337,2321162,Lochinvar Station Platform 2,-32.72054,151.450293,232110
-8872634246178737129,278010,Leura Station,-33.7117218479,150.33027039,
4360033609307305209,2780211,Leura Station Platform 1,-33.712015,150.330838,278010
-4225341880319433815,2780212,Leura Station Platform 2,-33.712055,150.330821,278010
6191767199396543957,225070,Lisarow Station,-33.3823109858,151.369817112,
7417687110002263833,2250801,Lisarow Station Platform 1,-33.382202,151.370095,225070
7571014054794640443,2250802,Lisarow Station Platform 2,-33.382127,151.370026,225070
7516764230195348150,250510,Lysaghts Station,-34.4548431655,150.876094365,
-3254223532483998185,2500381,Lysaghts Station Platform 1,-34.454832,150.87604,250510
-380561669406276413,250592,Lysaghts Station Platform 2,-34.454465,150.876101,250510
-5961771443466551236,279010,Lithgow Station,-33.4805009929,150.15744944,
8023248640105951691,2790141,Lithgow Station Platform 1,-33.480557,150.157048,279010
7492056347016962348,2790142,Lithgow Station Platform 2,-33.480618,150.157068,279010
-4460832342598078311,216310,Leightonfield Station,-33.8815017005,150.98496709,
-6717574529080752692,2163201,Leightonfield Station Platform 1,-33.881483,150.985185,216310
-2396393674044998531,2163202,Leightonfield Station Platform 2,-33.881541,150.984889,216310
-8320567220065388891,256010,Leumeah Station,-34.0511704958,150.830050748,
-8978612123944289664,2560701,Leumeah Station Platform 1,-34.050713,150.830501,256010
7175806582231014910,2560702,Leumeah Station Platform 2,-34.050798,150.830551,256010
-5626842724099175731,257940,Marulan Station,-34.7095006229,150.006419158,
4582794292189827256,257981,Marulan Station Platform 1,-34.709454,150.006481,257940
-6636186148505703395,257982,Marulan Station Platform 2,-34.70958,150.005945,257940
-9144529360863809693,256030,Macarthur Station,-34.0720733184,150.796737103,
-8676524930632608389,2560711,Macarthur Station Platform 1,-34.0719,150.797095,256030
-3226494801219101891,2560712,Macarthur Station Platform 2,-34.071958,150.797114,256030
-7889193868046082307,2560713,Macarthur Station Platform 3,-34.072053,150.79714,256030
-3643374857706673385,202010,Mascot Station,-33.9231879691,151.187253059,
-1499590784136314024,2020111,Mascot Station Platform 1,-33.923179,151.187218,202010
4639511265039178607,2020112,Mascot Station Platform 2,-33.923189,151.187338,202010
-6077277093008673367,201520,Macdonaldtown Station,-33.8966600168,151.186291644,
7261874335996164665,2015121,Macdonaldtown Station Platform 1,-33.896907,151.185808,201520
-964187764130561313,2015122,Macdonaldtown Station Platform 2,-33.896942,151.185822,201520
-6112369054741799251,211430,Meadowbank Station,-33.8162381451,151.090060862,
7187578140246689664,2114181,Meadowbank Station Platform 1,-33.8159,151.090168,211430
6293317781789769049,2114182,Meadowbank Station Platform 2,-33.815884,151.090052,211430
7247844245517430224,23381,Murrurundi Station,-31.7684290036,150.839451002,
-8381449467119448339,23383,Murrurundi Station Platform 1,-31.768363,150.839227,23381
1217404533813834959,232050,Mindaribba Station,-32.6693231166,151.58431371,
8667405189412143961,2320321,Mindaribba Station Platform 1,-32.668328,151.584473,232050
3146013158799034808,277010,Mount Druitt Station,-33.7695423347,150.819798807,
6952433621366055465,2770591,Mount Druitt Station Platform 1,-33.769411,150.819488,277010
2515517495899219131,2770592,Mount Druitt Station Platform 2,-33.769447,150.819483,277010
4741435282848274995,2770593,Mount Druitt Station Platform 3,-33.769542,150.81944,277010
-8733849968579603942,2770594,Mount Druitt Station Platform 4,-33.769576,150.819433,277010
2045276183323850681,278030,Medlow Bath Station,-33.6738761213,150.280785924,
5345262405563176800,2780221,Medlow Bath Station Platform 1,-33.673691,150.280752,278030
-6474882195969192492,2780222,Medlow Bath Station Platform 2,-33.673713,150.280682,278030
-4377068906694505584,232310,Metford Station,-32.7648757508,151.617868176,
6750731614305440797,2323321,Metford Station Platform 1,-32.765075,151.618129,232310
3452971004390482837,2323322,Metford Station Platform 2,-32.765101,151.618098,232310
-7296147144380512767,256810,Menangle Station,-34.125201371,150.744430658,
5788819631626559008,256851,Menangle Station Platform 1,-34.125177,150.744373,256810
4267512304945807725,256852,Menangle Station Platform 2,-34.125488,150.744356,256810
-6045314189258471499,256310,Menangle Park Station,-34.1037011996,150.74495576,
1456625920974291030,256321,Menangle Park Station Platform 1,-34.103669,150.744906,256310
8480872264950089100,256322,Menangle Park Station Platform 2,-34.103615,150.745019,256310
5503352475196352505,256610,Minto Station,-34.027149716,150.842596731,
-1067011201369590144,2566241,Minto Station Platform 1,-34.027351,150.842467,256610
-3539589827991659819,2566242,Minto Station Platform 2,-34.027371,150.842589,256610
7110628404997027092,279821,Millthorpe Station,-33.448714,149.182802,
-584104271808441014,279822,Millthorpe Station Platform 1,-33.448714,149.182802,279821
6110645943201872027,257510,Mittagong Station,-34.4527063834,150.447689915,
-7320923453953822610,2575131,Mittagong Station Platform 1,-34.452533,150.448303,257510
-6253830889052471909,2575132,Mittagong Station Platform 2,-34.452603,150.448323,257510
2356719325836774180,208010,Mount Kuring-gai Station,-33.6530016406,151.136822325,
-8431182368565123632,208041,Mount Kuring-gai Station Platform 1,-33.653478,151.136892,208010
2739414512256273415,208042,Mount Kuring-gai Station Platform 2,-33.653477,151.136818,208010
-1837874624811862624,24471,Macksville Station,-30.7092830035,152.913134997,
8054730317046764538,244738,Macksville Station Platform 1,-30.709479,152.913163,24471
5509448120415097873,220410,Marrickville Station,-33.9140903716,151.154032786,
5020832581383897013,2204121,Marrickville Station Platform 1,-33.913836,151.153415,220410
3452492950981797653,2204122,Marrickville Station Platform 2,-33.913931,151.153359,220410
-6305627161152836561,232020,Maitland Station,-32.7380354255,151.552099901,
2780460114188070226,2320311,Maitland Station Platform 1,-32.73789,151.552126,232020
3909981882789740269,2320312,Maitland Station Platform 2,-32.737919,151.551943,232020
-1562999035279106482,2320313,Maitland Station Platform 3,-32.737969,151.551899,232020
-5657496248249687509,2320314,Maitland Station Platform 4,-32.738046,151.551819,232020
2023761127204997748,2320315,Maitland Station Platform 5,-32.738072,151.551801,232020
-3098520217174681077,28791,Menindee Station,-32.3893447449,142.424696985,
-1344286466915432194,28793,Menindee Station Platform 1,-32.389331,142.424591,28791
-1864817722191224672,200030,Martin Place Station,-33.8678709087,151.211591161,
-6319264484958793723,2000361,Martin Place Station Platform 1,-33.867922,151.211808,200030
-2840977376138885669,2000362,Martin Place Station Platform 2,-33.867804,151.211825,200030
-1911591345611783040,206110,Milsons Point Station,-33.8458927727,151.21182505,
-6475982795972593312,206141,Milsons Point Station Platform 1,-33.845538,151.21172,206110
-2180087523068539759,206142,Milsons Point Station Platform 2,-33.845552,151.211659,206110
4058950832013562035,256410,Macquarie Fields Station,-33.9848071864,150.878896493,
7775925523574179584,2564141,Macquarie Fields Station Platform 1,-33.984839,150.878781,256410
356695027353011012,2564142,Macquarie Fields Station Platform 2,-33.98479,150.878987,256410
-2740522829648669675,222810,Miranda Station,-34.0363547774,151.102853527,
-561815580414401108,2228131,Miranda Station Platform 1,-34.03632,151.102178,222810
297624820277252912,2228132,Miranda Station Platform 2,-34.036227,151.10219,222810
3753017366161811272,24001,Moree Station,-29.4738489993,149.848164,
657495889456067052,240024,Moree Station Platform 1,-29.473375,149.8482,24001
244800337271101739,242050,Martins Creek Station,-32.5586869503,151.618508993,
830213263347116363,242081,Martins Creek Station Platform 1,-32.558634,151.618524,242050
-7600181956456623661,222310,Mortdale Station,-33.9705866718,151.081288092,
-7309827273581882508,2223291,Mortdale Station Platform 1,-33.970969,151.081005,222310
-527062628457462638,2223292,Mortdale Station Platform 2,-33.970996,151.081078,222310
9074708287997151527,200040,Museum Station,-33.8756998483,151.21010638,
-8124887518194804311,2000371,Museum Station Platform 1,-33.87616,151.209804,200040
584626096268046487,2000372,Museum Station Platform 2,-33.876164,151.209986,200040
-8594838932621967978,226410,Morisset Station,-33.109246289,151.487733869,
-576863512574985064,2264201,Morisset Station Platform 1,-33.109026,151.488128,226410
-6149382851983002653,2264202,Morisset Station Platform 2,-33.109067,151.487847,226410
-4389069805891812666,207910,Mount Colah Station,-33.6720220528,151.114492606,
-977305394673960002,2079101,Mount Colah Station Platform 1,-33.671443,151.115002,207910
1736600095109418446,2079102,Mount Colah Station Platform 2,-33.671405,151.114943,207910
-4860557296807290719,278610,Mount Victoria Station,-33.5881115955,150.256973411,
5795784222285602736,278651,Mount Victoria Station Platform 1,-33.588098,150.256976,278610
1639139568355450626,278652,Mount Victoria Station Platform 2,-33.588139,150.256862,278610
1634053841777218050,275610,Mulgrave Station,-33.6266836695,150.830637019,
6123759492926742382,2756441,Mulgrave Station Platform 1,-33.626519,150.830144,275610
-4522369044190200017,2756442,Mulgrave Station Platform 2,-33.626589,150.830123,275610
6599338685122707410,253310,Minnamurra Station,-34.625699757,150.85225749,
-3709647459970693127,2533221,Minnamurra Station Platform 1,-34.626158,150.852664,253310
7715510248554423165,233310,Muswellbrook Station,-32.2674926061,150.890320213,
7952582555958403744,233321,Muswellbrook Station Platform 1,-32.267498,150.89041,233310
4624793129925514571,257710,Moss Vale Station,-34.5479597683,150.371989716,
1596093462769749328,2577201,Moss Vale Station Platform 1,-34.547856,150.371605,257710
5594090472067316080,2577202,Moss Vale Station Platform 2,-34.548079,150.371932,257710
-5588032456558956313,214820,Marayong Station,-33.7464511113,150.900199145,
3049257458088550411,2148541,Marayong Station Platform 1,-33.746208,150.900213,214820
-4415371273764806397,2148542,Marayong Station Platform 2,-33.746209,150.900154,214820
1831742499186212111,216010,Merrylands Station,-33.8363501978,150.992863256,
-4960490454718708789,2160261,Merrylands Station Platform 1,-33.836545,150.992598,216010
-8544276869249746145,2160262,Merrylands Station Platform 2,-33.83661,150.992663,216010
-3754465752374835560,24481,Nambucca Heads Station,-30.6291286966,152.977471673,
608974098622889897,244835,Nambucca Heads Station Platform 1,-30.629011,152.977562,24481
7782049114725732102,23901,Narrabri Station,-30.3253219989,149.79202,
-7476182391990002832,239029,Narrabri Station Platform 1,-30.325172,149.792051,23901
8702540573971854265,27001,Narrandera Station,-34.7405159569,146.556998503,
-929272467295656833,27003,Narrandera Station Platform 1,-34.740605,146.557204,27001
8459409183885301845,225060,Niagara Park Station,-33.3833313105,151.35428206,
-3558309048562273742,2250821,Niagara Park Station Platform 1,-33.383175,151.3545,225060
-2921896602186022664,2250822,Niagara Park Station Platform 2,-33.383137,151.354456,225060
-2874946316447430535,207620,Normanhurst Station,-33.7207527376,151.097240548,
-3821882046814432517,2076231,Normanhurst Station Platform 1,-33.720754,151.097221,207620
-6817342502955226366,2076232,Normanhurst Station Platform 2,-33.720672,151.097151,207620
1648752918941024517,254110,Bomaderry (Nowra) Station,-34.85377666,150.609808799,
3765225681449563605,2541191,Bomaderry (Nowra) Station Platform 1,-34.853737,150.60991,254110
-6176216222881560100,2250772,Narara Station,-33.3947857813,151.344307906,
-7869306847512253556,2250811,Narara Station Platform 1,-33.394719,151.344477,2250772
2882994503520754983,2250812,Narara Station Platform 2,-33.394648,151.344402,2250772
4481529858865620182,220920,Narwee Station,-33.9475181426,151.069748212,
-8119129655364501779,2209151,Narwee Station Platform 1,-33.947612,151.070464,220920
-8282519301084777906,2209152,Narwee Station Platform 2,-33.947657,151.070438,220920
6245606110040694596,213710,North Strathfield Station,-33.8586880092,151.087986143,
1167482730168436994,2137171,North Strathfield Station Platform 1,-33.859063,151.088194,213710
6712238427155524772,2137172,North Strathfield Station Platform 2,-33.859082,151.088115,213710
9157037134683697328,2137173,North Strathfield Station Platform 3,-33.859116,151.08799,213710
4380572809735636588,206010,North Sydney Station,-33.8412085291,151.207410164,
4307401460270953512,2060101,North Sydney Station Platform 1,-33.841171,151.207521,206010
8446654175270410506,2060102,North Sydney Station Platform 2,-33.841215,151.207515,206010
7770777499069084181,2060103,North Sydney Station Platform 3,-33.841201,151.207052,206010
5011251645022536307,2060104,North Sydney Station Platform 4,-33.841241,151.207043,206010
6682381798199677722,204210,Newtown Station,-33.8978830072,151.179924712,
7906477756664692617,204261,Newtown Station Platform 1,-33.897899,151.179853,204210
-6392983821529205911,204262,Newtown Station Platform 2,-33.897949,151.179851,204210
-2353219844153979797,250010,North Wollongong Station,-34.4125932568,150.891349169,
-5401375761184209237,2500391,North Wollongong Station Platform 1,-34.412358,150.891328,250010
5235941531362629401,2500392,North Wollongong Station Platform 2,-34.412375,150.891441,250010
5924417044461006646,229310,Newcastle Interchange Station,-32.924037,151.759079,
-1808477083268811256,229351,Newcastle Interchange Station Platform 1,-32.924059,151.758956,229310
5391668411992063355,229352,Newcastle Interchange Station Platform 2,-32.923959,151.759016,229310
6584838841058652888,229354,Newcastle Interchange Station Platform 3,-32.923937,151.759029,229310
