date_key,service_date,route_key,stop_key,stop_id,trip_id,stop_sequence,schedule_relationship,arrival_delay_seconds,departure_delay_seconds,is_late,is_cancelled,is_orphan_trip,is_delay_outlier,feed_timestamp,_ingested_at
20260916,20260916,4089134572644777184,1741549004991027864,204474,98-N.812.150.16.A.8.91119156,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,627028831985276158,-7340014484472577951,2259943,A418.812.149.8.D.10.91118366,0,SCHEDULED,0.0,0.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-6403964468061029576,2264192,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-6149382851983002653,2264202,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-5356526370273672056,2283222,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,7043891849206051533,2283232,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-8196270170076136865,2284162,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-7824276421162881911,2284172,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,5364992397233623303,2284182,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-1033042400137353946,2285362,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-9091648635300439767,2289332,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-7089916589314454996,2289342,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,1252546623115669200,229272,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-1808477083268811256,229351,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,0.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-6958619773406275623,2303152,A601.812.149.8.D.10.91529934,0,SCHEDULED,72.0,72.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,6945390360945871574,7702210253278732611,2250793,A661.812.150.16.D.10.92075559,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,8041570361657107919,2259932,A689.812.149.8.D.10.91529933,0,SCHEDULED,116.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-6403964468061029576,2264192,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-6149382851983002653,2264202,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-5356526370273672056,2283222,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,7043891849206051533,2283232,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-8196270170076136865,2284162,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-7824276421162881911,2284172,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,5364992397233623303,2284182,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-1033042400137353946,2285362,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-9091648635300439767,2289332,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-7089916589314454996,2289342,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,1252546623115669200,229272,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,5391668411992063355,229352,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,0.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-5236434750823934246,-6958619773406275623,2303152,A689.812.149.8.D.10.91529933,0,SCHEDULED,198.0,198.0,False,False,True,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7364633119503500562,2527162,C187.812.150.16.H.4.91871013,0,SCHEDULED,359.0,179.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7315400607259613426,2529201,C187.812.150.16.H.4.91871013,0,SCHEDULED,179.0,179.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,1277584948389827009,2529220,C187.812.150.16.H.4.91871013,0,SCHEDULED,179.0,179.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,1065549735589304250,2530232,C187.812.150.16.H.4.91871013,0,SCHEDULED,359.0,359.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,8206255193434804528,2533201,C187.812.150.16.H.4.91871013,0,SCHEDULED,179.0,179.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-8588484290905149023,2533212,C187.812.150.16.H.4.91871013,0,SCHEDULED,179.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-3709647459970693127,2533221,C187.812.150.16.H.4.91871013,0,SCHEDULED,179.0,179.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,7492905660078349455,2000328,C193.812.150.24.H.4.91118671,0,SCHEDULED,1298.0,98.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,4759039001359939455,2015132,C193.812.150.24.H.4.91118671,0,SCHEDULED,98.0,98.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,5175978725872556493,2205114,C193.812.150.24.H.4.91118671,0,SCHEDULED,98.0,98.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-5207432050937040547,2220364,C193.812.150.24.H.4.91118671,0,SCHEDULED,98.0,68.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7252741680206314177,2232292,C193.812.150.24.H.4.91118671,0,SCHEDULED,68.0,38.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-2237549891709921557,2500372,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,5235941531362629401,2500392,C193.812.150.24.H.4.91118671,0,SCHEDULED,38.0,38.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-6489654447956971570,2500402,C193.812.150.24.H.4.91118671,0,SCHEDULED,38.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,2512705171789316978,2508162,C193.812.150.24.H.4.91118671,0,SCHEDULED,38.0,38.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,7883039023634258668,2515142,C193.812.150.24.H.4.91118671,0,SCHEDULED,38.0,38.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,7803828394838746513,2526171,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7364633119503500562,2527162,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7315400607259613426,2529201,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,1277584948389827009,2529220,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,1065549735589304250,2530232,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,8206255193434804528,2533201,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,8892766573855646026,2533211,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-3709647459970693127,2533221,C193.812.150.24.H.4.91118671,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,7492905660078349455,2000328,C380.812.150.24.H.4.91115952,0,REPLACEMENT,1298.0,,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,3517710065677633281,2015131,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,-844883588419371563,2205113,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,-3480679976160724994,2220361,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,3612356486350744060,2232291,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,-5401375761184209237,2500391,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,-8773636242941207005,2500401,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,-3119105483601997636,2508161,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,799312986268590053,2458994337497028199,2515141,C380.812.150.24.H.4.91115952,0,REPLACEMENT,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-2237549891709921557,2500372,C387.812.150.120.H.8.91118974,0,SCHEDULED,368.0,368.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,5235941531362629401,2500392,C387.812.150.120.H.8.91118974,0,SCHEDULED,398.0,398.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-6489654447956971570,2500402,C387.812.150.120.H.8.91118974,0,SCHEDULED,398.0,368.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-7611863689835171865,2505101,C387.812.150.120.H.8.91118974,0,SCHEDULED,368.0,368.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3330155286583946050,2505111,C387.812.150.120.H.8.91118974,0,SCHEDULED,368.0,0.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,8495081945799119549,250582,C387.812.150.120.H.8.91118974,0,SCHEDULED,368.0,368.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-380561669406276413,250592,C387.812.150.120.H.8.91118974,0,SCHEDULED,368.0,368.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-8690273198388294068,251782,C387.812.150.120.H.8.91118974,0,SCHEDULED,402.0,430.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-4476067195020086168,2518132,C387.812.150.120.H.8.91118974,0,SCHEDULED,328.0,398.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,1118560694099315929,2518142,C387.812.150.120.H.8.91118974,0,SCHEDULED,398.0,398.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,2640178580055445606,2518152,C387.812.150.120.H.8.91118974,0,SCHEDULED,398.0,398.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,6896529127051888212,2519132,C387.812.150.120.H.8.91118974,0,SCHEDULED,398.0,398.0,True,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,626746800398377953,2233291,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-2237549891709921557,2500372,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,5235941531362629401,2500392,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-6489654447956971570,2500402,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-7611863689835171865,2505101,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3330155286583946050,2505111,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,8495081945799119549,250582,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-380561669406276413,250592,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-6957614401158036483,2508152,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,2512705171789316978,2508162,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3494105156940744729,2508172,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3820482148989844021,2508182,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-3511889679239990422,2515112,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-3594825175136695073,2515122,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-3136251228103413272,2515132,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,7883039023634258668,2515142,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3569573201056283940,2515152,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,6693734793650583897,251672,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-8690273198388294068,251782,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-4476067195020086168,2518132,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,1118560694099315929,2518142,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,2640178580055445606,2518152,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,6896529127051888212,2519132,C391.812.150.16.H.4.91114778,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-2237549891709921557,2500372,C791.812.150.56.D.4.91116522,0,SCHEDULED,20.0,20.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,5235941531362629401,2500392,C791.812.150.56.D.4.91116522,0,SCHEDULED,110.0,110.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-6489654447956971570,2500402,C791.812.150.56.D.4.91116522,0,SCHEDULED,110.0,20.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,2512705171789316978,2508162,C791.812.150.56.D.4.91116522,0,SCHEDULED,110.0,110.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,7883039023634258668,2515142,C791.812.150.56.D.4.91116522,0,SCHEDULED,110.0,110.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,7803828394838746513,2526171,C791.812.150.56.D.4.91116522,0,SCHEDULED,20.0,20.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7364633119503500562,2527162,C791.812.150.56.D.4.91116522,0,SCHEDULED,20.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-7315400607259613426,2529201,C791.812.150.56.D.4.91116522,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,1277584948389827009,2529220,C791.812.150.56.D.4.91116522,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,1065549735589304250,2530232,C791.812.150.56.D.4.91116522,0,SCHEDULED,20.0,20.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,8206255193434804528,2533201,C791.812.150.56.D.4.91116522,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,8892766573855646026,2533211,C791.812.150.56.D.4.91116522,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,4202176109787108346,-3709647459970693127,2533221,C791.812.150.56.D.4.91116522,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,626746800398377953,2233291,C793.812.150.60.D.4.91115324,0,SCHEDULED,235.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-2237549891709921557,2500372,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,5235941531362629401,2500392,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-6489654447956971570,2500402,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-7611863689835171865,2505101,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3330155286583946050,2505111,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,8495081945799119549,250582,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-380561669406276413,250592,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-6957614401158036483,2508152,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,2512705171789316978,2508162,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3494105156940744729,2508172,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,3820482148989844021,2508182,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-3511889679239990422,2515112,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-3594825175136695073,2515122,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
20260916,20260916,-3539652250674250885,-3136251228103413272,2515132,C793.812.150.60.D.4.91115324,0,SCHEDULED,0.0,0.0,False,False,False,False,2026-09-16 12:12:47+00:00,2026-09-16 12:12:54.690496+00:00
